news_id,title,category,article,img_url,page_url
6429815,イオンの情報セブンに漏えい 謝罪,経済, コンサル大手デロイトトーマツコンサルティング東京都千代田区は総合小売大手イオンの秘密情報を同大手セブンアイホールディングスHDに漏洩したとして2022年6月16日に謝罪した写真漏洩情報が掲載された雑誌■雑誌掲載で調査→漏洩発覚 デロイトトーマツグループの公式サイトに掲載された発表によるとデロイトトーマツコンサルティングがコンサルティング契約に基づき業務提供をしたイオンの秘密情報を含む資料が22年2月7日発売の週刊ダイヤモンド2022年2月12日号ダイヤモンド社に掲載された イオンの6月16日の発表によると雑誌の掲載を受け同社がデロイトトーマツコンサルティング側に調査を求めた結果DX戦略に関する内部資料の一部が秘密保持条項に違反し同社の了承なくセブンアイHDの会議資料として提供されていた事実が確認されたという デロイトトーマツコンサルティングは当該コンサルティング業務において守秘義務に対する基本的認識の欠如ならびに社内ルールを逸脱した行為があったとしイオン社様をはじめイオン社様のお取引先様およびステークホルダーの皆さまを含む関係者の皆さまに多大なご心配とご迷惑をおかけしましたことを深くお詫び申し上げますと謝罪した 今後は本事案を真摯に反省し全社一丸となって再発防止策としての情報管理体制の抜本的強化はもちろん本事案の発生の原因となった風土と仕組みまたガバナンスについて改革を行ってまいりますとした またイオンは当社に起因する事象は認められなかったとしつつ秘密情報が公にされたことは真摯に受け止め当社の情報管理体制をより一層強化してまいりますとした,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-hhBGzD_mKPgoBsyp2Gqm-ecFfBibox4VIsJ_FSF1B09uzCS2ktxy73rDXRiOJQVagQwxcf6PPuRTncF3Wqpcoro5I2TBLffYCgs-fD58H3KAgigqa0KlJyu6DdmMz1troxV8PJBOghTSrQ3QqGXrD3,https://news.yahoo.co.jp/pickup/6429815
6429814,篠原ともえ 着物は究極に持続可能,エンタメ,篠原ともえがデザインを手がけた革の着物作品“ザ レザー スクラップ キモノTHE LEATHER SCRAP KIMONO”が第101回ニューヨークADC賞THE ADC ANNUAL AWARDSにてブランドコミュニケーションデザイン部門とファッションデザイン部門で二冠を達成した作品は革の品質や職人の技術を次の世代に伝える活動をしている日本タンナーズ協会とのプロジェクトで制作したもので森林被害防止のために捕獲されたエゾ鹿の革の端を使っている篠原は2020年に夫でアートディレクターの池澤樹とクリエイティブスタジオSTUDEOストゥディオを立ち上げて以来持続可能なものづくりを続けてきた今回は篠原に“ザ レザー スクラップ キモノ”の制作の裏側や持続可能なものづくりに対する考えを聞いた画像篠原ともえが語るサステナブルとADC賞2冠の舞台裏 自分の心が動くところに飛び込みたい,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-g8ht3TbdKGpk56fJzYVQ1jB-ytElyPf4eOhWXXMesizBLzztHP1wDt98UljQ8xF4TxQTatSKZWzXWmOSUvdPzYiENg1C8T7IutxHN2QpTsQH4g_AqYhnRTcwo9AKSCBotQVSQk1kTqFkVYyITaN7X0,https://news.yahoo.co.jp/pickup/6429814
6429811,来年から共学 女子学生に戸惑いも,地域, 1998年には全国に98あった4年制女子大学ですが2021年には全国に75と減少しています神戸の歴史ある女子大学神戸親和女子大学も来年度から男女共学になるということです学長にその理由を聞きました映像“男女共学になること”についてどう思う在学生に意見を聞いた,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-jI22kXhmdclPb_4vIOfu6FH0qV9j36wFQf09WpADNjqIOknxBzLx8QvwqHUXNUr43HDbrJ8ayac8VBCVs5YKWPNeU9a57-z1b9c75eSbyvPOV9vhUOpIDOLaRbIIJmG95FAwpnGOneDXaDj6WmZTH0,https://news.yahoo.co.jp/pickup/6429811
6429813,マツダと三菱自 一部を値上げへ,経済, マツダと三菱自動車が今秋新車の価格を3程度引き上げることが17日分かったマツダは小型車とスポーツタイプ多目的車SUVを三菱自はSUVを値上げする見通し高騰する原材料価格を転嫁する写真マツダ新型SUV初公開 CX―60日本仕様車,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-jKJeE-jFprX4Suu0tmbeEWpMhtUvVcc9_GorpbFVzygyjakqg4WoJC5p_61QsOe020JM8wc3fp7PTbvHgW3P2KNjLTwKkLAQBPO7VAGrwIUOWlgJoLTC_9ehlDwwiP2AVx_TYvKX7zZL2dz1yLYKi9,https://news.yahoo.co.jp/pickup/6429813
6429812,出生前診断で陽性 批判苦しむ人も,国内,妊婦がお腹の赤ちゃんにダウン症などの障害の有無を調べる出生前診断異常があると診断され産むか産まないか難しい決断を迫られた女性とその家族たちに密着しました動画はコチラ産む産まない家族の思い ,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-hGVZY-JXfTbBxxB2M9_4TT7ntwfYi43f5hfc65ouy4tlirqNZppChLCUj3bVETgnzByONGQ2t-fHtJFjbcCheV3rL9eRsw7BNZTwYzJVrxZms48CJFuS6lSo9tWwMC79-iSwObyGuLAUBNrbOPS4_l,https://news.yahoo.co.jp/pickup/6429812
6429808,アサンジ被告の米移送 英内相承認,国際,ロンドン 17日 ロイター      パテル英内相は17日内部告発サイトウィキリークスの創設者ジュリアンアサンジ被告50の身柄を米国に引き渡すことを承認した内務省によると同被告は不服を申し立てることが可能でウィキリークスはその可能性が高いとの見方を示したアサンジ被告はロンドンの高等法院最終的には最高裁へ上訴することができるしかし棄却された場合28日以内に身柄が引き渡されるロンドン地裁はアサンジ被告が刑務所内で自殺を図る可能性があるとして身柄引き渡しを認めななかったしかし同被告が有罪になった場合出身地のオーストラリアで服役させることなどを米国が提案したことを受け高裁は一審の判決を覆した,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-gjudzDVQoJuUYZrt6xixmtmhgoYmYZFzJmOTyuRY0kRRf6biNixCVFciqxbKRqmvzekOLwf2q4FvTTyWmGSLt0sBoaGaXXPcUGpqx7PacaUvyBrMyVpoS7ELoNeJKlmW5ASkfNLWI9s7XJYoxFus6i,https://news.yahoo.co.jp/pickup/6429808
6429802,「命の選別か」出生前診断の葛藤,国内,妊婦がお腹の赤ちゃんにダウン症などの障害の有無を調べる出生前診断異常があると診断され産むか産まないか難しい決断を迫られた女性とその家族たちに密着しました動画はコチラ産む産まない家族の思い ,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-hGVZY-JXfTbBxxB2M9_4TT7ntwfYi43f5hfc65ouy4tlirqNZppChLCUj3bVETgnzByONGQ2t-fHtJFjbcCheV3rL9eRsw7BNZTwYzJVrxZms48CJFuS6lSo9tWwMC79-iSwObyGuLAUBNrbOPS4_l,https://news.yahoo.co.jp/pickup/6429802
6429807,教員に報酬 教科書最大手に指導,経済, 教科書会社最大手の東京書籍東京都北区が教科書や教材に関して助言するアドバイザーを現職の小中学校教員らに委嘱し報酬を支払っていたことが分かった業界団体教科書協会の自主ルールでは教員らを一律に採択関係者と位置付け教科書への意見聴取などの名目で対価を支払うことを禁じている,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-imFhYsG_EisRIksTw4xetF0u8pdw8pn0xU4hQ8X7y0tbJiJCn19sIW7KS-Y_6P2RoZxbhmeW_-mpMmhTPJDFX_7dXODDhjgIO0jpyFEUNDKNUobU4QsyoIVQ1GqpynK0zvvSiy49AtEqk6Q8n7b3Yi,https://news.yahoo.co.jp/pickup/6429807
6429806,川に遺体 流された小6男児と判明,地域, 6月10日大阪府高槻市の淀川で見つかった男性の遺体が京都市の宇治川で流され行方不明となっていた男の子であることが判明しました写真を見る川に流された小学生男児警察などが捜索する現場は 6月5日京都市伏見区の宇治川で小学生2人が流され1人は救助されましたが6年生の男の子11が行方不明となり警察などが捜索を続けていました そして6月10日に宇治川の下流にあたる大阪府高槻市の淀川で釣りをしていた男性が川に浮いている遺体を発見し警察に通報しました発見当時迷彩柄の半ズボンを履くなど特徴が似ていたということですがDNA鑑定の結果遺体は宇治川で行方不明になっていた伏見区の小学生山田正也くん11であることが判明しました 警察によりますと亡くなった原因は溺死とみられていて目立った外傷はなかったということです,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-icXuXwyBJogizL14hhZle_v0FaJpiDziiCLzMPKcvmq3JrRrgKjJjI-HGz4l1Z2usc9iw05djMe34fBMPmBPTBGqJ8-MWud6HCiWchaC5RqGwB9LKaaiinZd6idz6zMtVsP5GUdLdvTddFdQIzRAl3,https://news.yahoo.co.jp/pickup/6429806
6429803,聖カタリナ学園に厳重注意 高野連,スポーツ,部員同士のトラブルが発覚した聖カタリナ学園高校の硬式野球部日本学生野球協会は厳重注意処分としましたこれを受け夏の高校野球愛媛大会には3年生部員のみ出場します聖カタリナ学園高校の硬式野球部は先月下旬に12年生の部員同士のトラブルで部活動を停止する事態となりました日本学生野球協会はきょうの審査室会議で対外試合禁止相当の処分に該当するものの3年生部員がトラブルに一切関与していないとの報告を受け日本高野連会長からの厳重注意処分としたと説明しましたこれを受け聖カタリナ学園高校は来月開催の夏の高校野球愛媛大会に3年生部員のみで出場することを決めました一方で指導体制については部長監督ともに今年度は指導から離れさせるとしました学校では処分を重く受け止め背景及び原因を調査検証したうえで再発防止策を講じます などとしています,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJu6SLQ0Hjm4rTXshTvF449cpP6tdgTN5-usvGoeurWZ34L7y-uDfqsV4uQ523jvVZkQfEB5iLvFkWWUSMoqYk00RWE-Swp-UHgIp2f41czuFb2pdV276jpzZ-I-gNWlGmrLQxmKkqLXr7EgrChZDsJp,https://news.yahoo.co.jp/pickup/6429803
6429804,田中将大ぼうぜん まさかの4被弾,スポーツ, ソフトバンク94楽天17日ペイペイドーム 楽天田中将大投手が五回グラシアルに2打席連続となるソロを浴びた1試合3被弾以上がNPB初この日は五回までにまさかの4被弾自己ワーストの7失点となったマウンド上で田中将はぼう然と打球を見送った後厳しい表情を浮かべた写真痛恨の被弾 ボールを手に遠くを見つめる田中将 負けると自身初の5連敗となる一戦初回簡単に2死を取ったが柳田に変化球をうまく拾われ右翼席へ先制のソロを浴びた味方が逆転した直後の三回にはヒットと四球で1死一二塁のピンチを招くと牧原大に右中間へ逆転の3ランさらに続くグラシアルに右翼ポール際に運ばれた 五回はグラシアルに一発を浴びた後柳町にも適時三塁打を浴び7点目を献上結局5回12安打7失点の炎上でKOとなった 田中将はメジャーでは1617年にそれぞれ4被弾7失点はNPBで11年8月7日の日本ハム戦以来11年ぶり6度目となった 試合は大量失点が響いて交流戦明け初戦を敗戦田中将は自身初の5連敗となった,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-gL-JicCKYZffUOIHGSDO0EsYGmuKtbM5kNlImqe65K74JVMMVm6ibcySaPbsB9QCUneYrv2Jxvswa7U1VQ6SNYfb-FLMHnXOFJIk-mzXUIPy93kOBErxEGrMhVyubRGoNUWZsbo6rAgxgHbZRQYuHt,https://news.yahoo.co.jp/pickup/6429804
6429799,名古屋入管局長ら不起訴 遺族怒り,地域, 名古屋入管の施設でスリランカ国籍のウィシュマサンダマリさんが死亡した問題で遺族らから殺人などの疑いで告訴されていた入管の当時の局長らについて名古屋地検は嫌疑なしの不起訴処分としました スリランカ国籍のウィシュマサンダマリさん当時33は5年前に来日しその後不法残留で名古屋入管の施設に収容中体調の悪化を訴え2021年3月に亡くなりました 遺族は適切な医療を提供する措置を講じておらず死亡しても構わないという未必の故意があったなどと主張し殺人の疑いで名古屋入管の当時の局長や担当職員らを刑事告訴していました 名古屋地検は17日死因が特定できず因果関係が分からないなどとして嫌疑なしの不起訴処分としたことを遺族に伝えました妹のワヨミさん1年以上経って死因が確定できないのはあり得ない怒りと残念な悲しい気持ちを感じています 検察は保護責任者遺棄致死の疑いでも捜査していましたが不起訴としていて弁護士によりますと理由について適切な救命措置を怠ったとは言えないなどと説明しているということです 遺族らは不服として検察審査会に申し立てる方針です,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-hxgUDPYxPZGMUhatFeU3l8P1qEebHUG8Df8cRNMKFk5mVIrTknTnY9PQ6Fm08yQpKichyHS1g9nWavm2Alk0fFAqbelQ3fXdv44R8m4pjMJhzI6zUAHJajpD5CvcxVQYP8SvqO0rfLWQzdWc5OSmh3,https://news.yahoo.co.jp/pickup/6429799
6429800,ウクライナをEU加盟候補に 勧告,国際,AFP時事更新欧州連合EU欧州委員会European Commissionは17日ウクライナに対して正式にEU加盟候補国の地位を付与するよう勧告したただ加盟実現には数年を要することになる写真仏独伊首脳ウクライナのEU加盟候補入り支持 キーウで会見 欧州委のウルズラフォンデアライエンUrsula von der Leyen委員長はウクライナは加盟候補国として歓迎されるべきだこれは今までに好ましい取り組みがなされさらに重要な取り組みが残っているという理解に基づいていると述べた 欧州委の勧告を受けウクライナのウォロディミルゼレンスキーVolodymyr Zelensky大統領はソーシャルメディアにわれわれの勝利を確実に近づけるEU加盟に向けた道のりの最初の一歩だと投稿し歴史的な決断を行ったフォンデアライエン氏や加盟各国に謝意を表明した翻訳編集 AFPBB News,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-jP0DsjmVtnYBFWHycps_xu95tyqzfQNhUFkvKlz16zxGgP_dPK0z12JTq35GtxEc22WMjuZpUBTKFQLNvV2ams_x6r7fFwY-6tDNKnCcvkVAFumZFra9WP2_JVkUglwWtR5oMFwmoIbt54uqo1PlcH,https://news.yahoo.co.jp/pickup/6429800
6429798,黒染め指導「違法性なし」確定,地域,大阪の府立高校に通っていた女性が髪を黒く染めるよう指導され不登校になったとして府に損害賠償を求めた裁判で最高裁は女性側の上告を退け頭髪指導の違法性はないとする判決が確定しましたこの裁判は大阪府立懐風館高校に通っていた女性が茶色い髪を黒く染めるよう何度も指導され不登校になったなどとして大阪府におよそ220万円の損害賠償を求めたものです一審大阪地裁は去年2月黒染めをさせた行為は指導の範囲内として違法性はないとの判断を示し二審大阪高裁も去年10月一審の判決を支持して女性側の控訴を退けました女性側は上告していましたが最高裁はきょうまでに上告を退ける決定をし頭髪指導の違法性はないとする判決が確定しました,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-hbBXgNvz5cZ7Lt-V1MEaxVIu2Qa-B6JkOfMw8KWQJz-oKEDHQPd0CJ8wuSb6SJL44dPOmiCnGxu-D9oTMLEKmpsGLOWknSVXv99CCt7Ro-83AWeV5VIY4LUxMsxsV6YL1DgJDMvs2WNp_pxPk0vKHy,https://news.yahoo.co.jp/pickup/6429798
6429797,山口組の構成員 300人減の4000人,国内, 兵庫県公安委員会は17日山口組神戸市灘区を暴力団対策法に基づく指定暴力団に再指定し官報に公示した指定は11回目で期間は2025年6月までの3年間写真暴力団絆会代表宅に突っ込んだ車 指定の効力により用心棒代やみかじめ料の要求▽地上げ行為▽示談交渉への介入などに対し同委員会が中止命令を出せる命令に違反すれば逮捕できる 県警組織犯罪対策課によると山口組は1992年6月に初めて指定暴力団に指定された22年3月現在の構成員数は約4千人で前回指定時の19年より300人減少した一方で勢力範囲は青森の1県が増え44都道府県になった,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-jgV7UTdaggg6Vd0obHY4gnQ3FN4loWMRxX2y6gsH8UDfZ89nBJAD8Pt7DrlMcIj2igGHGIHh2FYV4pLFW6o8pmmRnOFK5yfBL7cDQV2PQMGYukqnxWzCs75cXvf63OcEagYy2ZSMS8s1johMyrrxMf,https://news.yahoo.co.jp/pickup/6429797
6429796,GACKT緊張 9カ月ぶりに公の場,エンタメ, ミュージシャンのGACKTが17日大阪市内で行われた一般社団法人再生医療福祉支援基金発起プロジェクト発表に出席昨年9月に体調不良を理由に無期限の活動休止を発表して以来約9ヶ月ぶりに公の場に姿を見せた先月16日に年内の活動再開する意向を示していた全身ショット変わらぬオーラとスタイル笑顔を見せるGACKT GACKTは黒のスーツ姿にサングラスで体型も健在しっかりとした足どりで登壇し皆さんこんばんはお久しぶりですGACKTですと笑顔を見せた久しぶりなのでちょっと緊張しますねずいぶん長い間療養させていただきましたやっと皆さんの前に完全ではないんですけどここまで回復することができましたと語った また僕もファンの皆さんに届けたいことがいっぱいあるんですけどきょうは基金のことなので来月の誕生日の日に配信を予定しているのでその日にあらためてお話したいと思いますとメッセージを伝えファンの方に歌声を届けられる日も近いんじゃないかなと思いますとも語った GACKTは昨年9月8日所属事務所を通じて活動を無期限休止すると発表幼少からの神経系疾患がきっかけで一時は命にも関わる状態に陥ったとも明かし重度の発声障害を併発したことから協議の上活動の無期限休止に入った 今年5月16日所属事務所が病状経過と活動再開について報告GACKT本人は日常生活に支障がないくらいに回復しており徐々に仕事への復帰をしてまいりますと説明し回復状況にあわせて年内に活動を再開する方針を伝えていた この日一般社団法人再生医療福祉支援基金大山ナミ理事長が障がい者への治療費支援や再生医療に関する研究費支援を目的とした基金の設立を発表趣旨に賛同し個人で多額の寄付を行ったGACKTが同法人から表彰されたこのほか元横綱白鵬の間垣親方元関脇旭天鵬の大島親方らが出席した,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-gNEguQ4x9l9NNHepZaWK1Ba2Yh1t9U9MCqXWENppO9IZrzm2unz2jV8eKq5oaKWgn7eA44uz5JTUP-ZT8OnPd6dCMY_Rc4foI-imCzMN26wV5AgRCaLC_lai2ZbHmx13wf4NITlENBd_T0dfBagC-u,https://news.yahoo.co.jp/pickup/6429796
6429795,インパルス堤下 活動自粛を発表,エンタメ, 1日で2件の交通事故を起こしたお笑いコンビインパルスの堤下敦44が活動を自粛することが17日分かった所属する吉本興業が発表した写真2018年に書類送検された前年の事故について謝罪会見をした堤下 同社の公式サイトで所属タレントの交通事故に関するご報告と題し一部報道のとおり弊社所属インパルス堤下敦つつみしたあつし44歳が乗用車を運転中東京都世田谷区内にて物損事故を起こしました現在警察の捜査に協力し事実確認を進めており弊社としても堤下の活動は自粛させることに致しました関係各位にご迷惑をおかけいたしますこと深くお詫び申し上げますとした 堤下は自身のツイッターを更新し報道されております通り14日に物損事故を起こしましたコンビニの駐車場から出る際に立て続けに看板とガードパイプにぶつかってしまったものですこのような事故を起こしてしまったこと真摯に反省しております警察の捜査には誠実に対応していきますと説明ぶつけてしまった看板やガードパイプの賠償は速やかに進めさせていただきますまた同様の事故を起こしてはならないので運転免許は返納する事としましたこうした手続きを進める為しばらく活動は控える事にしますこの度は大変申し訳ございませんでしたと謝罪した 捜査関係者によると14日午後堤下が運転する車が世田谷区にあるコンビニの駐車場を出ようとしたところ看板にぶつかったさらにその後ガードパイプにも衝突する事故を起こしたという警視庁は堤下から任意で事情を聴くなどして事故原因を調べていた堤下さんが意識もうろうとしていたのは見ましたという目撃証言もある 堤下は17年6月に睡眠導入剤などを服用して意識がもうろうとした状態で車を運転電柱に衝突する事故を起こした同10月にも横浜市内で乗用車を運転中赤信号で停止していたゴミ収集車に衝突男性作業員2人に軽傷を負わせたとして自動車運転処罰法違反過失傷害の疑いで書類送検その後不起訴処分された 堤下 敦つつみしたあつし1977年昭529月9日生まれ神奈川県横浜市出身の44歳98年に東京4期生としてNSCに入学同年に板倉俊之とインパルスを結成ツッコミを担当する2009年11年とキングオブコントで決勝に進出趣味はゴルフ野球,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-hXXr84Gw9H-u4qps5rAQSlmp2dQvGZiF0EZjAyA7r-I7COGHH-35fUKOPAjd1dreLz49UxMkX0qNoQoeqqquszERSMxfEpUZkXxLETC56G7F3uO7VT3Fm4F4KKY3E_yA2896qqwkrdW2G-oP3yRHZJ,https://news.yahoo.co.jp/pickup/6429795
6429794,「変態弾」SB柳田が右手だけでHR,スポーツ,パリーグ ソフトバンク―楽天17日ペイペイドーム ソフトバンク柳田悠岐外野手が“復活”を告げる先制弾を放った写真ギータ弾に呆然マー君 0―0の初回2死2ボール1ストライクからの4球目田中将の143キロスプリットに泳がされたが最後は片手一本ですくい上げたファンから変態打ちと称される規格外のスイングから高く舞い上がった打球は右翼テラス席に着弾実に19試合ぶりの8号ソロは千賀―田中将の“エース対決”で貴重な貴重な先取点となった 打ったのはフォークかチェンジアップですエース千賀が登板なので何とか先制点をという思いで打席に入りました相手も好投手の田中投手なのでとにかく先制となる一打になって良かったですうまく打つことができました 交流戦では全18試合でまさかのノーアーチリーグ戦再開までの期間で開幕から伸ばしていた長髪をバッサリ切り気分を一新して臨んだ首位攻防初戦でキャプテンが意地を見せた,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-jzyz-hgjuQoSRySQ3WBjPMnWCBlcXOD8TFDPQbxtkSgIAy31EcJ7mOyAwPtxiQBGkNmiGIN5yikpsP5CPlU4whbr8UKCZPj_JhATY7qDWCpe1LZYoqUL2mRvVlivTOzeeMYEYiPhc_EnwJY_Qq9SVC,https://news.yahoo.co.jp/pickup/6429794
6429793,井村屋 あずきバーなど値上げへ,経済, 井村屋津市は17日主力商品のあずきバーシリーズを含む39商品を9月1日出荷分から38143値上げすると発表した写真1本に小豆100粒添加物不使用,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-h6gCF8wfDVN_00a8yGUMnbAjUHHz4WwpEq9CvFbxOgiBVYqC1a_HohOBny2WYyZ0rsn3uwxYYgMlNEMsEnbVAgQXhQCNtrxzhaEtrTIpT5XnrANoHUiGaF9kBItfEIiGPAfZST9WGvVABY8sFd3xCg,https://news.yahoo.co.jp/pickup/6429793
6429792,新生児は露国籍 親露派政府が表明,国際, ロシア軍が大半を支配するウクライナ南部ヘルソン州の親露派暫定政府の幹部は16日ロシア軍の侵攻が始まった2月24日以降に生まれた子供は自動的にロシア国籍を受け取るという考えを示したタス通信が伝えたロシア軍の支配地域で進む事実上のロシア化の動きがまた浮かび上がった形だ衛星画像マリウポリ近郊で確認された集団墓地 タス通信によるとヘルソン州の親露派幹部のストレモウソフ氏は孤児はすでにロシア国籍を受け取っているとも述べた保護者のいない子供を自動的にロシア国民にしている可能性があるロシア軍が約7割を支配しているとされる隣のザポロジエ州の親露派幹部も16日2月24日以降に生まれた子供はロシア国籍の受領を要求できると明かした ロシアのプーチン大統領は5月25日ヘルソンザポロジエ両州の住民がロシア国籍を取得する手続きを簡素化する大統領令に署名した両州では希望者へのロシアの身分証の配布が始まっている両州はまだロシアに編入されていないがロシアの通貨ルーブルの流通などロシア化が一方的に進められている 一方ロシア通信によるとウクライナ東部ドネツク州の一部を実効支配する親露派武装勢力ドネツク人民共和国トップのプシーリン氏は16日ロシア軍による特別軍事作戦が年末までに終わることを強く望むと述べ作戦終了後にロシア編入を問う住民投票を行う考えを示した一方で敵は欧米諸国から射程の長い深刻な武器を受け取っているとしてドネツク州の州境を越えて作戦が続く可能性も示唆したモスクワ前谷宏,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-hXioHpsOuMj7xbz9hRcHRmtcHI-poS034I4prc55Pivgp8E5s2QgAhEcaKZx3zCE6mt0FOiW35ECgW9LbFWc5QiV4BSdkjOQppvmQOsExVabTYqE187uXCOcfuzmaAS-nUBJ72ecay5Xl8-8ycTjqv,https://news.yahoo.co.jp/pickup/6429792
6429791,さようなら サポート終了IEの歴史,IT, 6月16日Windows用のWebブラウザであるInternet ExplorerIEがついに最後の日を迎えた幾度も延期されてきたサポート終了の日がやってきたのだ画像初代Internet Explorer計11枚 IEはPCとインターネットの一般化とともに歩んだWebブラウザであり誰もが一度はお世話になったことがあるだろう だが使う人に愛された存在かというとそうでもないその功績と裏腹にある種アンビバレンツな感情とともに存在しているのがIEという存在だ ここでは改めてIEがどんな足跡をたどったWebブラウザなのかを振り返ってみたい,https://news-pctr.c.yimg.jp/uUzvQ3lML_bkIqyakc1vFlbRKZtM9u5XWE0uy3m1LJv7Ye_9G32yW5rrfGVQq9-6K9SgPWu4ZRKvoQPvbDOoncMxenzchbpk8lRrkczdP-g5gR-mA9q1bee6xTzxNqBW8R1jpXL2GOQ4NNQd8QYL4TQBsepWi3nrquXx3JtKZSUKeFeN8geWyfNbng8P9zTWjIhRCkg7knyRpeU-YwtqdjZcOgTYyY1YIEI4T1OOwwQ9Ss_1bS8XTceZMYvNcV3E,https://news.yahoo.co.jp/pickup/6429791
